id,preco
5384,10.955.453.623.365.332
5385,9.755.846.421.870.086
5386,13.479.532.248.399.864
5387,8.156.823.901.654.305
5388,21.090.772.048.668.116
5389,9.717.731.039.119.416
5390,10.318.998.027.668.260
5391,8.543.587.275.060.192
5392,12.097.998.107.585.212
5393,14.530.440.656.393.456
5394,12.202.239.003.116.476
5395,6.078.342.781.046.415
5396,12.487.258.242.717.106
5397,13.644.983.078.099.724
5398,8.079.310.682.035.707
5399,13.053.382.247.106.406
5400,7.503.399.645.250.649
5401,9.881.931.447.213.868
5402,9.037.174.312.969.748
5403,7.193.815.254.968.719
5404,10.542.089.423.210.676
5405,7.272.322.810.827.175
5406,8.979.016.246.402.427
5407,7.712.329.956.270.149
5408,5.605.657.850.763.998
5409,9.095.968.953.537.382
5410,11.028.045.300.895.200
5411,8.089.846.429.116.164
5412,8.397.999.185.309.472
5413,6.334.166.922.006.719
5414,13.400.591.655.281.538
5415,10.014.101.451.546.416
5416,11.815.987.265.601.892
5417,11.784.230.634.093.072
5418,13.239.880.131.139.094
5419,7.644.335.481.785.446
5420,16.444.126.349.115.082
5421,9.757.151.545.904.728
5422,12.671.747.267.881.034
5423,11.263.498.371.723.034
5424,10.492.049.728.608.652
5425,13.390.688.569.659.396
5426,7.709.995.179.831.840
5427,10.246.839.824.720.898
5428,14.569.052.062.680.204
5429,7.394.302.611.997.168
5430,12.353.972.825.508.608
5431,7.286.570.146.379.029
5432,10.527.306.510.948.356
5433,9.250.476.098.778.834
5434,7.940.675.514.320.498
5435,10.146.149.264.930.472
5436,9.800.375.014.097.004
5437,8.278.071.479.660.898
5438,9.967.958.654.938.260
5439,9.022.602.446.559.568
5440,7.675.452.577.408.127
5441,9.329.047.535.001.292
5442,8.490.320.913.084.911
5443,9.516.958.484.555.290
5444,10.817.368.460.286.720
5445,9.678.579.552.789.680
5446,12.609.121.554.575.524
5447,11.319.125.585.251.430
5448,10.170.755.066.685.570
5449,6.642.887.763.315.002
5450,9.693.003.972.258.368
5451,7.941.993.610.031.778
5452,10.244.157.279.731.078
5453,9.154.783.180.158.320
5454,14.699.693.101.792.150
5455,6.433.428.595.842.182
5456,12.552.293.733.890.286
5457,8.097.243.360.098.466
5458,9.495.803.984.716.752
5459,9.455.470.910.108.194
5460,6.673.980.714.236.643
5461,8.852.717.670.523.356
5462,12.133.827.147.299.668
5463,12.123.329.099.965.150
5464,12.886.203.791.928.288
5465,7.853.916.265.070.895
5466,7.502.124.337.467.840
5467,12.192.961.715.867.952
5468,9.138.817.495.432.390
5469,9.061.065.089.609.298
5470,8.931.663.388.104.281
5471,10.214.369.742.335.520
5472,9.673.756.197.738.268
5473,10.287.411.699.800.034
5474,11.165.301.199.076.246
5475,7.780.581.118.222.998
5476,12.662.055.898.462.242
5477,11.902.531.489.776.138
5478,9.608.243.463.510.540
5479,11.837.775.208.398.938
5480,6.151.633.778.983.090
5481,5.573.382.858.665.082
5482,9.346.154.924.909.968
5483,6.371.406.897.368.518
5484,15.892.463.919.442.284
5485,10.448.305.366.485.236
5486,8.303.364.305.068.433
5487,5.884.543.951.569.445
5488,8.902.057.989.467.614
5489,9.794.858.179.632.682
5490,7.125.599.632.947.034
5491,11.290.786.400.998.380
5492,11.978.617.600.566.382
5493,9.732.809.468.701.212
5494,10.219.790.986.585.200
5495,7.764.982.165.867.305
5496,7.499.387.464.087.685
5497,10.309.830.469.547.272
5498,9.319.344.427.504.516
5499,9.514.081.902.234.662
5500,6.335.400.331.602.470
5501,9.914.429.571.591.036
5502,11.298.291.901.511.052
5503,10.049.904.035.953.422
5504,8.940.665.958.233.729
5505,10.625.395.312.435.700
5506,7.118.697.839.428.283
5507,5.109.238.259.468.404
5508,15.479.529.078.688.972
5509,10.463.717.897.087.110
5510,10.147.836.112.895.606
5511,9.346.022.884.207.488
5512,8.678.779.697.030.910
5513,18.447.020.780.993.456
5514,9.971.925.043.371.126
5515,6.916.964.694.822.027
5516,8.304.895.869.233.883
5517,10.308.123.873.439.354
5518,10.439.672.573.709.786
5519,10.826.710.444.535.604
5520,9.202.987.528.481.010
5521,9.191.698.777.499.420
5522,12.394.416.851.808.792
5523,13.095.419.575.176.314
5524,10.971.951.946.387.296
5525,10.166.162.123.554.664
5526,9.262.096.862.839.742
5527,10.449.365.012.571.472
5528,5.362.820.263.368.885
5529,9.490.212.996.612.008
5530,12.349.960.543.483.756
5531,8.168.568.590.106.548
5532,7.501.204.493.923.502
5533,7.211.280.028.328.454
5534,8.201.393.075.047.843
5535,10.045.810.395.197.390
5536,10.229.815.323.730.524
5537,9.521.178.162.772.816
5538,7.062.158.000.139.142
5539,13.761.767.526.625.886
5540,8.633.669.449.118.114
5541,6.056.357.494.898.781
5542,10.330.883.219.775.624
5543,11.800.860.069.423.534
5544,6.791.264.823.231.694
5545,12.547.257.625.348.098
5546,14.642.057.408.631.518
5547,12.655.386.003.955.004
5548,11.312.892.669.491.404
5549,17.598.426.201.005.026
5550,10.098.525.479.319.886
5551,9.187.790.779.971.686
5552,6.437.644.076.666.715
5553,7.482.850.257.078.828
5554,11.459.267.879.169.794
5555,11.007.825.221.721.728
5556,8.390.869.934.196.013
5557,16.388.904.445.646.782
5558,6.962.249.341.863.555
5559,4.473.609.638.018.956
5560,7.556.959.091.792.809
5561,6.207.517.557.389.239
5562,16.511.821.418.026.610
5563,9.565.393.537.245.834
5564,7.067.166.873.671.083
5565,7.867.842.631.972.299
5566,6.908.168.573.102.798
5567,10.721.498.168.394.742
5568,9.647.249.632.673.286
5569,11.837.022.465.105.350
5570,11.099.905.974.726.052
5571,8.533.576.003.055.778
5572,9.411.509.406.442.436
5573,8.198.490.363.335.115
5574,9.403.581.625.807.356
5575,11.866.162.895.539.548
5576,9.114.824.678.549.892
5577,6.715.251.883.498.106
5578,14.501.814.597.662.374
5579,15.955.739.113.487.126
5580,9.021.914.084.516.400
5581,9.149.880.801.863.160
5582,11.814.624.846.838.848
5583,8.931.748.698.034.506
5584,9.371.831.145.435.588
5585,9.081.419.374.954.900
5586,9.996.101.319.381.596
5587,14.434.775.799.787.536
5588,9.879.439.457.915.672
5589,12.370.971.263.944.314
5590,7.460.787.525.700.330
5591,12.545.686.917.192.566
5592,16.259.774.679.163.632
5593,11.514.826.365.945.432
5594,5.498.792.759.519.377
5595,10.417.123.146.246.570
5596,8.689.476.183.044.853
5597,7.751.653.192.447.551
5598,13.787.305.389.635.014
5599,13.605.727.673.252.660
5600,6.173.445.851.696.308
5601,14.681.693.980.841.664
5602,13.429.524.904.031.704
5603,8.094.933.082.206.081
5604,10.023.415.608.647.512
5605,12.088.850.662.352.100
5606,7.473.121.630.833.781
5607,5.480.541.468.418.110
5608,13.590.859.189.484.830
5609,7.088.193.501.974.162
5610,10.778.806.747.969.822
5611,11.660.413.114.776.198
5612,7.119.540.474.476.085
5613,12.206.126.652.621.698
5614,7.771.641.360.442.383
5615,12.656.999.586.784.732
5616,8.928.299.479.764.968
5617,14.356.348.311.391.096
5618,11.013.456.672.072.234
5619,10.029.797.506.764.608
5620,14.015.799.858.365.966
5621,13.238.840.045.814.868
5622,9.992.198.160.337.088
5623,8.536.943.687.504.820
5624,11.116.078.835.170.166
5625,9.336.154.358.261.120
5626,8.607.955.885.023.003
5627,11.221.613.057.880.992
5628,13.484.473.337.625.540
5629,11.183.407.272.608.266
5630,21.887.658.103.984.024
5631,10.309.048.576.486.082
5632,10.921.407.477.819.324
5633,7.081.259.540.704.986
5634,7.778.239.738.438.504
5635,11.194.927.856.923.544
5636,11.235.355.747.074.000
5637,20.401.646.560.607.508
5638,12.446.354.574.608.536
5639,9.307.906.651.398.872
5640,21.583.314.109.538.596
5641,5.255.620.640.912.582
5642,10.756.878.371.535.738
5643,10.785.984.271.704.828
5644,10.314.610.757.976.648
5645,7.870.431.013.233.754
5646,6.068.189.545.487.388
5647,13.480.337.974.962.676
5648,10.197.068.573.165.954
5649,9.266.577.978.951.746
5650,11.077.619.299.700.934
5651,4.639.286.450.823.458
5652,10.618.568.135.212.672
5653,7.491.806.108.792.367
5654,12.683.871.073.925.018
5655,8.667.892.817.331.070
5656,8.525.277.926.263.536
5657,8.253.481.318.646.210
5658,8.796.557.424.486.281
5659,7.412.024.699.408.438
5660,11.722.632.926.727.862
5661,9.689.592.768.296.304
5662,9.685.149.662.817.134
5663,6.060.658.415.252.585
5664,10.050.834.563.239.004
5665,11.610.267.050.154.532
5666,6.080.074.768.945.834
5667,9.854.800.825.619.414
5668,6.735.248.898.644.154
5669,10.930.690.270.626.256
5670,8.270.175.056.232.012
5671,9.234.372.347.370.698
5672,7.840.679.542.333.798
5673,12.155.838.537.217.686
5674,13.268.870.516.610.392
5675,8.389.325.376.867.874
5676,9.954.907.876.628.596
5677,16.185.274.712.574.744
5678,9.161.385.414.867.746
5679,11.554.509.813.789.268
5680,16.137.937.204.493.450
5681,7.158.595.561.536.143
5682,8.234.701.977.953.677
5683,6.956.254.308.744.836
5684,8.629.542.628.922.902
5685,13.656.210.027.881.152
5686,11.709.421.396.442.064
5687,7.275.434.469.489.547
5688,7.419.978.658.701.862
5689,8.302.596.776.493.431
5690,6.313.021.670.258.084
5691,11.510.341.211.658.770
5692,8.816.502.998.254.955
5693,10.271.157.263.480.046
5694,8.962.297.977.758.424
5695,7.493.201.695.628.236
5696,7.160.608.007.684.215
5697,7.644.567.660.916.784
5698,8.458.769.021.370.625
5699,6.755.226.705.358.873
5700,8.897.206.282.179.918
5701,12.197.903.143.689.840
5702,14.742.068.139.688.290
5703,11.018.982.689.473.940
5704,13.074.999.278.292.518
5705,6.879.100.729.602.187
5706,8.220.887.449.521.296
5707,8.449.922.238.669.887
5708,9.759.145.422.448.322
5709,9.008.614.989.833.824
5710,11.970.762.102.901.172
5711,6.609.776.652.316.556
5712,17.608.419.143.970.328
5713,7.669.044.877.651.945
5714,7.741.457.357.890.919
5715,11.698.110.315.777.090
5716,7.725.239.598.467.088
5717,11.442.046.163.799.414
5718,14.852.891.062.629.896
5719,10.930.221.997.413.242
5720,7.276.226.170.812.056
5721,4.049.190.487.732.869
5722,8.955.642.344.102.819
5723,12.700.945.339.183.910
5724,6.460.694.928.060.437
5725,5.303.383.037.724.641
5726,9.042.159.802.094.930
5727,3.388.858.345.755.653
5728,13.397.790.164.344.846
5729,15.592.312.893.650.830
5730,13.108.790.319.643.204
5731,8.417.954.553.773.308
5732,14.150.296.780.417.630
5733,8.728.879.889.198.590
5734,11.689.576.014.080.916
5735,11.281.601.072.842.718
5736,10.841.644.543.868.890
5737,12.826.825.682.406.112
5738,9.018.696.235.402.964
5739,10.207.668.017.372.008
5740,13.710.151.055.525.140
5741,9.778.470.046.155.184
5742,6.436.718.329.056.066
5743,11.135.484.427.477.904
5744,15.125.890.660.430.064
5745,9.342.237.748.550.688
5746,10.397.582.927.864.550
5747,3.479.335.597.284.918
5748,11.957.214.636.043.794
5749,6.629.063.097.590.375
5750,10.021.451.571.153.346
5751,8.099.246.269.428.007
5752,7.550.317.025.304.321
5753,15.968.022.628.363.896
5754,6.799.644.074.147.312
5755,8.046.808.225.371.974
5756,5.914.132.236.479.138
5757,10.997.356.937.747.744
5758,8.444.698.871.207.216
5759,12.752.766.993.095.122
5760,6.963.464.661.294.034
5761,9.944.473.963.195.790
5762,8.103.297.162.584.442
5763,8.438.914.579.986.299
5764,9.209.264.034.133.066
5765,8.736.607.222.896.816
5766,11.209.521.214.155.746
5767,9.987.255.932.933.256
5768,9.000.926.556.207.234
5769,6.516.198.447.836.314
5770,7.705.697.316.235.536
5771,13.376.330.526.675.496
5772,11.892.683.234.049.346
5773,7.771.939.863.423.460
5774,18.333.707.981.713.940
5775,8.602.062.581.040.985
5776,12.337.644.380.897.242
5777,15.108.679.650.867.328
5778,11.007.919.987.980.414
5779,10.283.619.654.679.692
5780,9.430.615.527.822.262
5781,10.208.558.966.251.080
5782,10.355.912.113.736.632
5783,8.090.665.074.621.389
5784,13.597.322.836.234.158
5785,10.724.230.758.765.840
5786,11.627.791.607.568.978
5787,8.817.379.300.490.568
5788,10.816.637.997.211.190
5789,15.068.136.449.088.624
5790,10.196.763.666.286.394
5791,6.632.034.965.611.716
5792,9.831.816.451.358.848
5793,6.661.378.225.603.096
5794,6.287.389.324.428.641
5795,8.030.673.607.855.523
5796,7.909.566.817.971.736
5797,10.388.083.311.262.298
5798,6.808.739.671.206.048
5799,10.405.247.948.299.088
5800,7.071.804.761.950.051
5801,11.263.203.408.805.726
5802,7.576.701.637.231.819
5803,11.377.344.495.854.978
5804,7.881.498.996.769.791
5805,7.190.620.680.889.541
5806,4.965.921.037.667.252
5807,12.615.457.436.765.986
5808,5.802.494.704.540.752
5809,7.159.811.725.709.106
5810,11.936.830.270.294.044
5811,10.750.557.873.849.812
5812,6.234.516.556.313.970
5813,5.638.706.039.385.633
5814,11.175.423.883.304.546
5815,11.207.306.839.799.574
5816,8.574.343.374.219.840
5817,9.814.604.913.033.480
5818,6.151.026.038.632.543
5819,10.926.325.759.853.930
5820,7.855.121.708.036.005
5821,15.440.867.634.587.304
5822,7.932.648.141.632.465
5823,7.814.097.258.611.716
5824,7.942.895.500.530.026
5825,11.551.456.930.864.524
5826,13.297.284.403.506.354
5827,17.496.839.825.443.032
5828,10.762.485.537.806.358
5829,8.413.523.334.497.649
5830,8.577.853.564.547.854
5831,14.533.228.295.027.488
5832,11.360.051.862.797.462
5833,11.153.951.774.007.348
5834,9.423.381.176.971.886
5835,4.994.523.866.634.576
5836,11.873.930.790.983.666
5837,13.223.814.049.842.730
5838,6.523.924.401.541.548
5839,10.164.114.152.461.216
5840,9.261.385.115.299.666
5841,6.072.192.414.484.655
5842,8.191.461.396.338.700
5843,7.434.868.067.675.827
5844,13.208.316.763.636.496
5845,12.804.463.920.987.418
5846,8.809.274.415.292.597
5847,6.245.654.979.837.141
5848,8.632.313.015.648.288
5849,13.351.973.613.878.630
5850,9.243.075.366.163.112
5851,6.132.912.720.759.314
5852,11.699.333.955.458.414
5853,4.824.081.798.982.763
5854,9.207.949.077.806.594
5855,5.299.348.016.720.221
5856,12.848.278.098.748.262
5857,9.645.309.952.217.110
5858,14.809.541.152.795.772
5859,7.854.181.728.835.895
5860,7.304.684.440.924.856
5861,14.929.955.909.763.248
5862,8.491.497.277.632.417
5863,13.013.961.027.867.666
5864,16.558.026.379.950.980
5865,6.868.778.526.784.162
5866,9.360.501.112.275.366
5867,7.825.291.255.093.025
5868,12.435.386.543.140.668
5869,7.123.821.286.450.065
5870,11.056.823.116.583.672
5871,7.315.886.129.863.984
5872,8.304.874.979.368.711
5873,11.565.368.214.942.436
5874,8.577.517.232.787.793
5875,10.129.713.922.909.880
5876,11.858.151.843.141.672
5877,5.343.391.214.650.814
5878,11.757.498.275.941.284
5879,9.571.595.904.381.772
5880,10.308.779.852.471.728
5881,12.402.700.991.216.616
5882,8.639.886.086.225.197
5883,7.720.085.434.028.260
5884,9.702.513.989.759.238
5885,13.620.478.977.332.064
5886,8.386.502.724.989.149
5887,11.506.864.889.710.758
5888,8.781.243.281.223.202
5889,20.271.515.199.595.616
5890,12.805.852.334.684.798
5891,14.299.884.526.945.496
5892,17.115.190.889.362.104
5893,7.927.871.513.398.889
5894,7.798.611.564.214.148
5895,4.064.038.514.258.267
5896,9.196.168.091.027.390
5897,12.376.448.219.034.994
5898,10.315.577.398.758.788
5899,8.178.125.609.777.184
5900,10.147.493.385.284.220
5901,10.965.699.837.863.620
5902,9.819.785.723.303.560
5903,6.492.173.455.291.149
5904,11.221.954.206.154.980
5905,8.946.502.980.187.560
5906,13.687.511.517.922.852
5907,6.260.178.448.385.698
5908,10.833.020.792.463.600
5909,7.319.754.774.370.161
5910,9.203.003.272.209.622
5911,11.632.008.431.222.640
5912,8.770.960.272.279.145
5913,9.264.687.268.561.342
5914,10.182.550.212.930.368
5915,11.000.775.087.730.190
5916,13.621.354.259.446.818
5917,14.723.766.555.028.632
5918,11.628.885.153.580.020
5919,6.725.717.907.807.822
5920,10.074.997.811.955.954
5921,8.932.959.512.140.118
5922,10.090.125.189.959.166
5923,11.363.990.194.191.264
5924,8.030.162.506.150.613
5925,12.762.154.175.900.128
5926,6.124.268.900.682.093
5927,8.198.173.861.476.120
5928,6.402.871.365.123.886
5929,10.769.088.795.662.474
5930,8.092.758.523.725.806
5931,7.870.540.349.036.003
5932,9.539.673.091.618.026
5933,11.357.201.825.596.426
5934,10.787.615.450.141.466
5935,10.693.365.562.972.316
5936,11.036.327.979.975.656
5937,14.018.209.749.711.566
5938,12.619.249.037.798.370
5939,8.725.687.840.039.626
5940,10.000.208.197.221.482
5941,8.168.673.087.223.367
5942,14.673.227.340.377.406
5943,8.266.463.002.629.330
5944,7.810.175.516.637.449
5945,23.829.858.512.125.844
5946,9.156.903.106.284.524
5947,7.287.557.484.552.125
5948,14.297.404.328.087.568
5949,8.258.758.333.811.929
5950,10.147.143.838.154.784
5951,6.433.404.776.152.557
5952,9.882.705.350.876.204
5953,6.596.700.432.014.745
5954,10.421.049.462.639.292
5955,12.152.871.956.579.712
5956,12.058.821.835.026.488
5957,10.406.715.329.686.744
5958,7.665.680.204.907.645
5959,7.992.906.145.402.262
5960,13.378.717.876.642.712
5961,11.718.294.479.069.994
5962,9.554.790.737.707.440
5963,8.987.588.135.312.135
5964,9.901.500.430.318.826
5965,10.004.340.006.773.788
5966,7.759.511.814.302.809
5967,9.671.856.495.896.282
5968,10.932.015.069.985.600
5969,10.637.918.109.634.320
5970,9.118.582.804.950.008
5971,7.564.720.322.044.964
5972,10.925.988.275.953.946
5973,9.679.853.386.179.940
5974,11.187.233.149.380.590
5975,9.610.021.876.712.798
5976,10.042.041.045.985.566
5977,9.249.687.676.657.024
5978,3.754.934.695.570.733
5979,17.636.873.025.562.712
5980,7.694.982.085.611.121
5981,11.988.098.643.713.000
5982,18.724.604.106.957.040
5983,14.759.012.668.908.728
5984,13.376.956.134.043.186
5985,7.765.881.759.750.584
5986,15.342.886.200.777.700
5987,7.420.901.237.533.802
5988,16.099.428.592.115.562
5989,6.434.280.690.334.842
5990,9.673.693.956.787.140
5991,8.560.204.900.723.175
5992,6.321.953.998.157.661
5993,10.977.023.620.039.330
5994,7.576.477.726.681.173
5995,13.873.313.789.436.786
5996,8.188.174.758.719.177
5997,25.825.978.361.287.872
5998,8.254.048.932.575.471
5999,4.258.605.398.395.874
6000,5.969.067.857.088.688
6001,21.611.327.561.172.696
6002,16.072.463.646.359.672
6003,12.853.816.644.000.182
6004,8.274.855.039.596.323
6005,12.036.073.668.478.848
6006,11.144.100.248.001.630
6007,13.180.768.087.727.734
6008,14.761.010.053.441.904
6009,8.755.412.513.768.100
6010,18.629.097.872.617.720
6011,10.344.235.659.198.196
6012,13.642.050.468.648.554
6013,17.296.644.400.048.364
6014,10.981.285.487.276.948
6015,9.962.202.621.880.562
6016,9.615.345.801.127.610
6017,12.285.351.369.794.098
6018,10.680.871.248.165.488
6019,7.751.740.329.709.383
6020,11.046.292.251.119.336
6021,11.705.407.785.935.440
6022,12.868.719.550.887.136
6023,10.068.243.527.259.024
6024,13.720.763.017.024.050
6025,9.419.464.259.738.184
6026,11.573.085.086.219.802
6027,5.515.767.923.336.689
6028,5.919.022.922.127.556
6029,11.804.953.567.144.098
6030,4.987.857.286.285.100
6031,9.747.908.447.547.914
